'Nombre: CHEMILABS; Código: 12345678; Fecha: 23/12/2019 00:00:00; Canales: 18
#HHMM;1,PM10,µg/m³;2,PM2.5,µg/m³;4,SO2,ppb;5,O3,ppb;6,CO,ppm;7,NO,ppb;8,NO2,ppb;9,NOX,ppb;10,DV,grados;11,VV,m/s;12,HR,% H.R.;13,TEMP,°C;14,PB,mb;15,RS,W/m²;16,RAIN,mm;17,Humedad Int,% H.R.;18,Temperatura Int,°C;20,Estado Puerta,No definida;
0000 8.51  4.68  -145.78  4.86  -0.14  -9.30  19.96  7.77  142.9  0.2  49.0  19.7  752.8  0.0  0.0  10.0  23.3  0.0 
0010 9.79  5.32  -145.65  4.64  -0.09  7.39  15.19  20.39  161.1  0.2  49.0  19.7  752.7  0.0  0.0  10.0  23.4  0.0 
0020 12.18  6.90  -145.46  3.86  0.04  48.55  3.27  51.34  160.7  0.2  49.1  19.7  752.6  0.0  0.0  10.0  23.4  0.0 
0030 12.12  6.91  -145.37  3.65  0.05  52.41  2.29  54.37  158.2  0.2  49.0  19.7  752.6  0.0  0.0  10.0  23.5  0.0 
0040 10.51  6.32  -145.15  3.25  0.04  58.39  1.43  59.62  158.9  0.2  48.6  19.7  752.6  0.0  0.0  10.0  23.4  0.0 
0050 9.12  5.61  -145.29  3.33  -0.01  50.00  4.52  53.87  152.5  0.2  48.4  19.7  752.6  0.0  0.0  10.0  23.5  0.0 
0100 5.29  3.58  -145.66  4.36  -0.16  16.87  15.34  29.99  171.8  0.2  47.7  19.7  752.5  0.0  0.0  10.0  23.5  0.0 
0110 4.64  3.20  -145.74  5.20  -0.20  6.83  17.71  21.97  158.4  0.2  47.6  19.7  752.5  0.0  0.0  10.0  23.5  0.0 
0120 3.77  2.44  -146.07  7.40  -0.28  -15.25  21.78  3.37  149.0  0.2  47.3  19.7  752.3  0.0  0.0  10.0  23.5  0.0 
0130 3.98  2.45  -146.03  7.12  -0.29  -14.71  21.93  4.04  148.3  0.2  47.4  19.7  752.3  0.0  0.0  10.0  23.4  0.0 
0140 3.91  2.34  -145.95  7.00  -0.30  -16.03  21.70  2.51  152.0  0.2  47.9  19.7  752.2  0.0  0.0  10.0  23.4  0.0 
0150 3.86  2.38  -145.93  7.61  -0.31  -17.21  21.22  0.94  152.0  0.2  48.0  19.7  752.2  0.0  0.0  10.0  23.4  0.0 
0200 3.42  2.41  -146.28  8.13  -0.33  -19.50  20.57  -1.91  173.3  0.2  48.7  19.7  752.1  0.0  0.0  10.0  23.3  0.0 
0210 3.43  2.43  -146.50  7.67  -0.34  -20.49  20.45  -3.01  192.8  0.2  49.0  19.7  752.0  0.0  0.0  10.0  23.6  0.0 
0220 3.43  2.46  -146.33  7.87  -0.34  -20.58  20.33  -3.20  171.4  0.2  49.0  19.7  752.0  0.0  0.0  10.0  23.5  0.0 
0230 3.57  2.49  -146.05  7.54  -0.35  -19.11  20.85  -1.28  170.9  0.2  49.1  19.6  751.9  0.0  0.0  10.0  23.5  0.0 
0240 3.45  2.42  -146.06  7.58  -0.36  -19.21  20.93  -1.32  164.6  0.2  49.2  19.6  751.8  0.0  0.0  10.0  23.4  0.0 
0250 4.03  2.85  -146.06  6.42  -0.34  -2.35  17.34  12.47  151.7  0.2  49.6  19.6  751.7  0.0  0.0  10.0  23.4  0.0 
0300 3.99  2.87  -146.01  5.98  -0.34  6.05  15.33  19.16  171.5  0.2  49.5  19.6  751.7  0.0  0.0  10.0  23.3  0.0 
0310 3.30  2.54  -145.66  5.75  -0.34  10.44  14.29  22.66  182.0  0.2  49.1  19.6  751.6  0.0  0.0  10.0  23.4  0.0 
0320 3.86  2.91  -145.75  5.43  -0.34  7.33  16.42  21.37  184.2  0.2  49.0  19.6  751.6  0.0  0.0  10.0  23.4  0.0 
0330 5.41  4.03  -145.88  4.50  -0.31  10.66  18.24  26.25  163.0  0.2  49.1  19.6  751.5  0.0  0.0  10.0  23.4  0.0 
0340 5.41  4.08  -145.79  4.49  -0.31  14.32  17.19  29.02  165.6  0.2  49.2  19.6  751.5  0.0  0.0  10.0  23.5  0.0 
0350 4.68  3.71  -145.61  5.34  -0.34  12.58  16.49  26.69  156.6  0.2  49.4  19.5  751.4  0.0  0.0  10.0  23.4  0.0 
0400 4.13  3.35  -145.76  6.24  -0.35  4.65  17.78  19.86  155.2  0.2  49.3  19.5  751.4  0.0  0.0  10.0  23.5  0.0 
0410 2.88  2.50  -146.20  9.75  -0.40  -15.10  19.77  1.80  180.9  0.2  48.9  19.5  751.3  0.0  0.0  10.0  23.6  0.0 
0420 2.84  2.49  -146.23  11.13  -0.41  -17.24  18.85  -1.12  167.8  0.2  48.7  19.5  751.3  0.0  0.0  10.0  23.5  0.0 
0430 2.66  2.26  -146.26  14.43  -0.41  -22.00  15.26  -8.95  161.4  0.2  48.2  19.5  751.4  0.0  0.0  10.0  23.4  0.0 
0440 2.74  2.15  -146.51  14.22  -0.37  -21.97  13.98  -10.01  177.9  0.2  48.0  19.5  751.4  0.0  0.0  10.0  23.2  0.0 
0450 2.65  2.11  -146.60  14.37  -0.37  -22.04  13.89  -10.15  176.5  0.2  47.9  19.5  751.5  0.0  0.0  10.0  23.3  0.0 
0500 2.25  1.87  -146.46  14.98  -0.38  -22.39  12.98  -11.29  167.5  0.2  47.4  19.5  751.6  0.0  0.0  10.0  23.5  0.0 
0510 2.03  1.80  -146.31  14.76  -0.39  -22.51  12.46  -11.84  154.2  0.2  47.3  19.5  751.7  0.0  0.0  10.0  23.2  0.0 
0520 2.03  1.77  -146.37  14.81  -0.38  -22.50  12.32  -11.96  154.5  0.2  47.2  19.5  751.7  0.0  0.0  10.0  23.4  0.0 
