'Nombre: CHEMILABS; Código: 12345678; Fecha: 20/12/2019 00:00:00; Canales: 18
#HHMM;1,PM10,µg/m³;2,PM2.5,µg/m³;4,SO2,ppb;5,O3,ppb;6,CO,ppm;7,NO,ppb;8,NO2,ppb;9,NOX,ppb;10,DV,grados;11,VV,m/s;12,HR,% H.R.;13,TEMP,°C;14,PB,mb;15,RS,W/m²;16,RAIN,mm;17,Humedad Int,% H.R.;18,Temperatura Int,°C;20,Estado Puerta,No definida;
0000 29.24  16.63  -129.07  2.43  0.05  81.97  -10.43  73.05  107.3  0.2  51.8  20.4  752.6  0.0  0.0  10.0  23.5  0.0 
0010 34.38  18.50  -128.78  2.29  0.16  122.35  -17.51  107.38  107.1  0.2  51.7  20.4  752.6  0.0  0.0  10.0  23.5  0.0 
0020 45.78  22.55  -128.00  2.41  0.38  208.33  -31.36  181.53  116.6  0.2  51.5  20.4  752.4  0.0  0.0  10.0  23.5  0.0 
0030 47.97  22.93  -127.97  2.25  0.45  218.80  -25.40  197.09  115.5  0.2  51.4  20.3  752.4  0.0  0.0  10.0  23.4  0.0 
0040 51.16  24.11  -127.76  2.46  0.57  236.72  -16.10  222.96  112.5  0.2  51.3  20.3  752.2  0.0  0.0  10.0  23.5  0.0 
0050 49.96  24.50  -127.54  2.48  0.55  236.77  -16.87  222.34  112.1  0.2  51.2  20.3  752.2  0.0  0.0  10.0  23.5  0.0 
0100 43.17  24.24  -127.23  2.16  0.46  230.14  -22.19  211.16  109.9  0.2  50.9  20.2  752.0  0.0  0.0  10.0  23.5  0.0 
0110 41.64  26.17  -127.33  2.35  0.44  221.21  -26.52  198.53  110.6  0.2  51.0  20.2  751.9  0.0  0.0  10.0  23.5  0.0 
0120 32.20  24.85  -127.78  2.42  0.22  152.92  -25.30  131.28  112.6  0.2  51.3  20.2  751.7  0.0  0.0  10.0  23.4  0.0 
0130 30.85  23.14  -127.93  2.56  0.19  149.77  -26.25  127.33  110.5  0.2  51.3  20.2  751.6  0.0  0.0  10.0  23.5  0.0 
0140 31.10  19.87  -128.28  2.60  0.14  163.30  -34.34  133.94  107.5  0.2  51.3  20.1  751.5  0.0  0.0  10.0  23.4  0.0 
0150 32.31  20.19  -128.22  2.69  0.15  184.08  -36.08  153.22  111.4  0.2  51.2  20.1  751.5  0.0  0.0  10.0  23.4  0.0 
0200 32.88  20.21  -127.98  3.34  0.17  209.29  -38.57  176.31  127.1  0.2  51.0  20.1  751.4  0.0  0.0  10.0  23.4  0.0 
0210 30.75  19.22  -128.01  2.87  0.13  201.05  -39.80  167.02  124.2  0.2  50.8  20.1  751.4  0.0  0.0  10.0  23.4  0.0 
0220 26.47  18.60  -128.08  2.41  0.04  169.60  -38.53  136.67  117.2  0.2  50.6  20.0  751.4  0.0  0.0  10.0  23.6  0.0 
