'Nombre: CHEMILABS; Código: 12345678; Fecha: 08/12/2019 00:00:00; Canales: 19
#HHMM;1,PM10,µg/m³;2,PM2.5,µg/m³;3,TSP,µg/m³;4,SO2,ppb;5,O3,ppb;6,CO,ppm;7,NO,ppb;8,NO2,ppb;9,NOX,ppb;10,DV,grados;11,VV,m/s;12,HR,% H.R.;13,TEMP,°C;14,PB,mb;15,RS,W/m²;18,RAIN,mm;16,Humedad Int,% H.R.;17,Temperatura Int,°C;19,Estado Puerta,No definida;
0340 20.40  17.06  0.00D -26.67  6.25  -0.05  -7.37  26.42  15.22  120.6  0.2  57.3  19.9  751.6  0.0  0.0  10.0  23.2  0.0 
0350 18.04  15.04  0.00D -26.68  5.66  -0.04  -1.27  23.83  19.10  130.5  0.2  57.1  19.9  751.7  0.0  0.0  10.0  23.4  0.0 
0400 16.45  13.49  0.00D -26.48  5.20  -0.05  4.05  22.15  22.98  122.4  0.2  57.0  19.8  751.7  0.0  0.0  10.0  23.4  0.0 
0410 15.68  12.94  0.00D -26.96  5.22  -0.07  4.34  21.90  23.06  121.0  0.2  56.9  19.8  751.7  0.0  0.0  10.0  23.3  0.0 
0420 14.42  11.83  0.00D -27.62  5.70  -0.08  5.03  22.23  24.04  125.5  0.3  56.7  19.8  751.7  0.0  0.0  10.0  23.1  0.0 
0430 13.92  11.54  0.00D -27.55  5.91  -0.10  2.72  22.69  22.12  127.7  0.2  56.6  19.8  751.7  0.0  0.0  10.0  23.2  0.0 
0440 12.56  10.67  0.00D -27.25  7.26  -0.15  -5.68  23.01  13.99  127.1  0.2  56.3  19.8  751.6  0.0  0.0  10.0  23.2  0.0 
0450 12.70  10.71  0.00D -27.12  7.34  -0.15  -6.77  22.48  12.45  121.9  0.2  56.3  19.8  751.6  0.0  0.0  10.0  23.2  0.0 
0500 13.55  11.00  0.00D -26.90  6.78  -0.13  -4.87  22.23  14.14  124.1  0.2  56.5  19.8  751.7  0.0  0.0  10.0  23.3  0.0 
0510 14.12  11.40  0.00D -27.28  6.12  -0.09  1.96  21.27  20.15  135.5  0.2  56.7  19.7  751.7  0.0  0.0  10.0  23.3  0.0 
0520 14.51  11.65  0.00D -27.21  5.21  -0.03  12.89  18.68  28.86  155.5  0.2  57.0  19.7  751.8  0.0  0.0  10.0  23.4  0.0 
0530 14.32  11.57  0.00D -27.24  5.65  -0.02  13.52  18.52  29.35  154.4  0.2  56.9  19.7  751.8  0.0  0.0  10.0  23.3  0.0 
0540 14.24  11.63  0.00D -26.92  6.42  0.03  15.27  18.43  31.03  136.1  0.2  56.8  19.7  752.1  0.0  0.0  10.0  23.2  0.0 
0550 15.16  11.80  0.00D -26.71  5.89  0.07  20.25  16.82  34.63  124.9  0.2  56.8  19.7  752.4  0.0  0.0  10.0  23.3  0.0 
0600 14.88  11.68  0.00D -26.88  6.00  0.07  20.72  16.56  34.88  121.2  0.2  56.8  19.7  752.4  0.0  0.0  10.0  23.2  0.0 
0610 15.85  12.58  0.00D -27.34  6.03  0.12  23.89  14.47  36.26  120.6  0.2  56.9  19.7  752.6  0.0  0.0  10.0  23.2  0.0 
0620 18.02  14.24  0.00D -27.64  5.91  0.20  40.23  6.80  46.04  149.4  0.2  57.1  19.7  752.8  0.0  0.0  10.0  23.0  0.0 
0630 17.82  13.95  0.00D -27.64  5.63  0.20  46.86  4.15  50.40  143.4  0.2  57.1  19.7  752.8  0.0  0.0  10.0  23.1  0.0 
0640 17.21  13.02  0.00D -27.76  5.06  0.19  52.24  2.91  54.73  135.5  0.2  56.9  19.6  752.9  0.0  0.0  10.0  23.3  0.0 
0650 16.71  12.66  0.00D -27.84  4.93  0.16  43.60  6.58  49.22  129.5  0.2  56.9  19.6  753.0  0.0  0.0  10.0  23.2  0.0 
0700 15.87  11.85  0.00D -28.11  4.68  0.11  20.25  15.82  33.77  137.0  0.2  56.7  19.6  753.2  0.0  0.0  10.0  23.3  0.0 
0710 15.56  11.86  0.00D -28.19  5.09  0.11  16.00  17.47  30.93  142.4  0.2  56.7  19.6  753.3  0.0  0.0  10.0  23.2  0.0 
0720 22.40  19.11  0.00D -28.43  6.30  0.14  5.23  21.79  23.86  137.1  0.2  56.7  19.5  753.4  0.0  0.0  10.0  23.2  0.0 
0730 32.06  28.87  0.00D -28.36  6.50  0.20  6.92  21.15  25.01  140.8  0.2  56.9  19.5  753.4  0.0  0.0  10.0  23.3  0.0 
0740 37.31  34.11  0.00D -27.97  6.33  0.29  8.90  20.13  26.12  156.4  0.2  57.3  19.5  753.5  0.0  0.0  10.0  23.4  0.0 
0750 23.46  20.61  0.00D -28.12  5.29  0.21  4.87  21.27  23.05  161.9  0.2  57.4  19.5  753.5  0.0  0.0  10.0  23.5  0.0 
0800 22.38  19.05  0.00D -28.21  5.51  0.20  3.51  21.90  22.23  159.5  0.2  57.3  19.5  753.5  0.0  0.0  10.0  23.3  0.0 
0810 18.73  14.93  0.00D -28.43  6.10  0.16  -0.36  23.98  20.14  136.7  0.2  56.9  19.5  753.5  0.0  0.0  10.0  23.2  0.0 
0820 17.94  14.29  0.00D -28.50  6.10  0.15  -1.50  24.62  19.55  146.9  0.2  56.7  19.5  753.6  0.0  0.0  10.0  23.3  0.0 
0830 16.00  13.09  0.00D -28.88  7.00  0.15  -4.09  26.64  18.69  147.1  0.2  56.1  19.6  753.7  0.0  0.0  10.0  23.2  0.0 
0840 15.80  13.13  0.00D -29.03  7.15  0.14  -4.65  27.10  18.52  142.6  0.2  55.9  19.6  753.7  0.0  0.0  10.0  23.2  0.0 
0850 16.14  13.42  0.00D -29.31  7.64  0.13  -6.56  28.90  18.15  122.0  0.2  55.1  19.6  753.7  0.0  0.0  10.0  23.2  0.0 
0900 16.65  13.78  0.00D -29.23  7.42  0.24  16.64  24.69  37.76  120.1  0.2  55.1  19.7  753.7  0.0  0.0  10.0  23.3  0.0 
0910 18.75  15.42  0.00D -29.63  6.64  0.53  40.18  32.56  68.02  117.8  0.2  55.1  19.8  753.6  0.0  0.0  10.0  23.3  0.0 
0920 19.12  15.01  0.00D -29.50  7.04  0.44  11.72  40.68  46.50  116.9  0.2  55.1  19.8  753.6  0.0  0.0  10.0  23.0  0.0 
0930 20.56  15.08  0.00D -29.42  7.22  0.39  8.24  40.10  42.53  130.3  0.2  55.1  19.8  753.6  0.0  0.0  10.0  23.2  0.0 
0940 21.49  14.88  0.00D -29.49  8.84  0.27  -1.83  37.87  30.54  134.5  0.2  54.9  19.9  753.6  0.0  0.0  10.0  23.4  0.0 
0950 20.00  14.60  0.00D -29.57  10.01  0.22  -4.51  35.92  26.20  135.1  0.2  54.5  19.9  753.5  0.0  0.0  10.0  23.4  0.0 
1000 17.61  14.75  0.00D -29.61  11.87  0.13  -10.49  30.88  15.91  126.2  0.2  53.8  20.0  753.4  0.0  0.0  10.0  23.5  0.0 
1010 18.52  14.82  0.00D -29.79  11.72  0.11  -10.93  29.50  14.30  118.5  0.2  53.8  20.0  753.3  0.0  0.0  10.0  23.5  0.0 
1020 17.93  13.94  0.00D -30.12  12.44  0.04  -12.16  26.97  10.90  112.6  0.2  53.5  20.1  753.1  0.0  0.0  10.0  23.6  0.0 
1030 18.04  14.32  0.00D -30.16  13.25  0.04  -12.49  25.76  9.53  112.8  0.2  53.2  20.1  753.1  0.0  0.0  10.0  23.6  0.0 
1040 17.37  14.85  0.00D -30.20  14.82  0.01  -13.26  22.88  6.30  115.5  0.2  52.6  20.2  753.0  0.0  0.0  10.0  23.3  0.0 
1050 17.85  14.94  0.00D -30.27  14.58  0.01  -13.31  22.57  6.00  118.9  0.2  52.6  20.2  752.9  0.0  0.0  10.0  23.4  0.0 
1100 19.68  15.27  0.00D -30.44  14.83  -0.01  -13.46  21.79  5.17  121.0  0.2  52.4  20.3  752.6  0.0  0.0  10.0  23.4  0.0 
1110 19.96  15.48  0.00D -30.32  15.44  -0.01  -13.52  21.64  4.98  133.5  0.2  52.4  20.3  752.5  0.0  0.0  10.0  23.5  0.0 
1120 20.63  15.97  0.00D -30.22  16.31  0.00  -13.59  21.61  4.88  136.6  0.2  52.4  20.5  752.3  0.0  0.0  10.0  23.5  0.0 
1130 20.47  15.92  0.00D -30.20  15.71  -0.01  -13.45  22.21  5.53  140.8  0.2  52.5  20.5  752.2  0.0  0.0  10.0  23.4  0.0 
1140 19.13  15.41  0.00D -30.57  14.24  -0.04  -13.05  23.64  7.17  152.6  0.2  52.6  20.6  752.0  0.0  0.0  10.0  23.4  0.0 
1150 18.54  15.11  0.00D -30.58  14.30  -0.05  -13.09  23.51  7.01  144.8  0.2  52.6  20.7  751.9  0.0  0.0  10.0  23.4  0.0 
1200 16.50  14.16  0.00D -30.73  14.66  -0.10  -13.34  22.43  5.83  136.1  0.2  52.4  20.8  751.6  0.0  0.0  10.0  23.4  0.0 
1210 16.48  14.03  0.00D -30.80  15.10  -0.11  -13.58  21.52  4.82  138.3  0.2  52.2  20.9  751.5  0.0  0.0  10.0  23.5  0.0 
1220 16.75  13.55  0.00D -30.77  16.67  -0.17  -13.84  18.96  2.37  146.1  0.2  51.7  21.0  751.2  0.0  0.0  10.0  23.6  0.0 
1230 17.31  13.71  0.00D -30.65  17.44  -0.18  -13.68  18.61  2.23  124.8  0.2  51.3  21.1  751.0  0.0  0.0  10.0  23.8  0.0 
1240 17.28  13.68  0.00D -30.79  17.73  -0.19  -13.69  18.73  2.32  138.8  0.2  51.1  21.1  750.9  0.0  0.0  10.0  23.7  0.0 
1250 18.31  13.95  0.00D -31.20  17.23  -0.19  -13.80  19.23  2.64  160.9  0.2  50.8  21.2  750.7  0.0  0.0  10.0  23.4  0.0 
1300 18.20  13.90  0.00D -31.25  17.12  -0.20  -13.82  19.13  2.54  178.3  0.2  50.7  21.2  750.7  0.0  0.0  10.0  23.5  0.0 
1310 17.68  14.00  0.00D -31.41  15.12  -0.21  -13.67  19.69  3.15  199.9  0.2  50.7  21.2  750.5  0.0  0.0  10.0  23.5  0.0 
1320 18.11  14.04  0.00D -31.54  14.05  -0.20  -13.40  20.80  4.38  178.3  0.2  50.7  21.3  750.5  0.0  0.0  10.0  23.6  0.0 
1330 18.40  13.82  0.00D -31.60  11.26  -0.18  -13.00  23.44  7.04  153.6  0.2  50.8  21.3  750.3  0.0  0.0  10.0  23.6  0.0 
1340 18.24  13.80  0.00D -31.47  11.31  -0.18  -12.98  23.73  7.31  169.5  0.2  51.0  21.3  750.3  0.0  0.0  10.0  23.6  0.0 
1350 22.32  15.55  0.00D -31.30  11.40  -0.16  -12.59  26.40  9.99  169.0  0.2  51.3  21.3  750.1  0.0  0.0  10.0  23.7  0.0 
1400 25.12  16.44  0.00D -31.42  10.62  -0.12  -9.72  31.86  17.51  175.8  0.2  51.4  21.2  750.0  0.0  0.0  10.0  23.3  0.0 
1410 24.23  15.96  0.00D -31.65  10.16  -0.12  -9.43  33.01  18.78  161.7  0.2  51.6  21.2  750.0  0.0  0.0  10.0  23.5  0.0 
1420 21.87  14.43  0.00D -32.10  9.64  -0.13  -10.25  33.65  18.52  148.7  0.2  52.1  21.2  750.1  0.0  0.0  10.0  23.5  0.0 
1430 20.17  13.83  0.00D -32.23  9.87  -0.14  -11.16  32.07  16.27  166.5  0.2  52.2  21.2  750.1  0.0  0.0  10.0  23.6  0.0 
1440 19.68  12.07  0.00D -32.36  15.44  -0.22  -13.77  22.03  5.07  152.1  0.2  51.0  21.0  750.3  0.0  0.0  10.0  23.6  0.0 
1450 19.85  11.22  0.00D -32.47  18.20  -0.26  -14.23  16.70  0.05  132.7  0.2  51.0  20.9  750.4  0.0  0.0  10.0  23.3  0.0 
1500 19.83  11.26  0.00D -32.50  18.18  -0.26  -14.20  16.53  -0.06  129.1  0.2  51.5  20.8  750.4  0.0  0.0  10.0  23.5  0.0 
1510 19.22  12.17  0.00D -32.54  16.76  -0.22  -14.01  18.15  1.51  116.4  0.2  53.4  20.6  750.5  0.0  0.0  10.0  23.5  0.0 
1520 18.80  12.32  0.00D -32.44  15.79  -0.19  -13.95  19.74  2.93  117.3  0.2  54.0  20.6  750.5  0.0  0.0  10.0  23.5  0.0 
1530 17.96  12.53  0.00D -32.52  13.64  -0.13  -13.74  23.07  5.97  119.3  0.2  55.5  20.4  750.6  0.0  0.0  10.0  23.5  0.0 
1540 22.63  13.21  0.00D -32.45  13.26  -0.11  -13.68  23.63  6.53  120.3  0.2  55.7  20.4  750.6  0.0  0.0  10.0  23.4  0.0 
1550 32.25  15.30  0.00D -32.42  11.25  -0.03  -13.00  26.46  9.63  118.0  0.2  56.8  20.3  750.7  0.0  0.0  10.0  23.4  0.0 
1600 30.74  15.46  0.00D -32.45  10.30  0.01  -12.37  29.20  12.59  118.3  0.2  57.5  20.2  750.7  0.0  0.0  10.0  23.3  0.0 
1610 22.35  14.07  0.00D -32.61  8.36  0.05  -11.60  34.93  18.27  116.9  0.2  59.2  20.2  750.7  0.0  0.0  10.0  23.3  0.0 
1620 19.91  13.41  0.00D -32.68  8.29  0.05  -11.75  34.11  17.41  120.0  0.2  59.0  20.2  750.6  0.0  0.0  10.0  23.4  0.0 
1630 14.72  12.10  0.00D -33.22  8.40  0.01  -12.13  32.40  15.57  121.6  0.2  58.4  20.1  750.6  0.0  0.0  10.0  23.3  0.0 
1640 14.92  12.24  0.00D -33.21  8.29  0.02  -12.09  32.63  15.80  123.4  0.2  58.3  20.1  750.5  0.0  0.0  10.0  23.3  0.0 
1650 16.18  12.96  0.00D -33.22  8.07  0.02  -12.19  33.23  16.22  118.9  0.2  58.1  20.1  750.5  0.0  0.0  10.0  23.4  0.0 
1700 16.30  13.64  0.00D -33.16  8.48  0.02  -12.42  32.89  15.70  119.2  0.2  58.2  20.1  750.5  0.0  0.0  10.0  23.3  0.0 
1710 17.14  15.72  0.00D -33.16  9.92  -0.01  -13.19  30.30  12.72  116.8  0.2  58.7  20.1  750.6  0.0  0.0  10.0  23.5  0.0 
1720 15.96  14.68  0.00D -33.28  10.34  -0.02  -13.32  28.38  10.94  116.4  0.2  58.8  20.1  750.7  0.0  0.0  10.0  23.3  0.0 
1730 13.99  12.88  0.00D -33.38  11.16  -0.07  -13.60  23.50  6.49  121.7  0.2  58.8  20.1  750.7  0.0  0.0  10.0  23.3  0.0 
1740 12.89  11.91  0.00D -33.25  11.68  -0.10  -13.81  21.65  4.69  119.3  0.2  58.2  20.1  750.8  0.0  0.0  10.0  23.3  0.0 
1750 11.56  10.78  0.00D -32.98  13.09  -0.14  -14.18  19.23  2.26  139.1  0.2  57.1  20.1  751.0  0.0  0.0  10.0  23.1  0.0 
1800 11.72  10.98  0.00D -32.86  12.82  -0.11  -14.21  19.14  2.15  131.4  0.2  57.3  20.0  751.0  0.0  0.0  10.0  23.2  0.0 
1810 11.51  10.62  0.00D -32.87  11.00  -0.08  -14.25  19.51  2.43  120.2  0.2  58.1  20.1  751.0  0.0  0.0  10.0  23.3  0.0 
1820 12.46  11.24  0.00D -33.01  9.42  -0.06  -13.85  20.27  3.48  118.8  0.2  58.1  20.0  751.0  0.0  0.0  10.0  23.3  0.0 
1830 14.44  12.61  0.00D -33.25  7.91  -0.01  -13.25  21.51  5.14  121.3  0.2  57.9  20.0  751.2  0.0  0.0  10.0  23.5  0.0 
1840 13.54  11.81  0.00D -33.12  8.22  -0.03  -13.42  22.02  5.41  116.1  0.2  57.8  20.0  751.2  0.0  0.0  10.0  23.3  0.0 
1850 11.71  10.23  0.00D -33.18  9.43  -0.04  -13.57  24.46  7.35  107.6  0.2  57.2  20.0  751.3  0.0  0.0  10.0  23.3  0.0 
1900 12.64  11.18  0.00D -33.38  9.51  -0.03  -13.47  25.85  8.64  120.3  0.2  57.0  20.0  751.3  0.0  0.0  10.0  23.3  0.0 
1910 13.38  11.98  0.00D -33.84  9.82  -0.05  -13.55  25.95  8.64  132.6  0.2  56.9  19.9  751.6  0.0  0.0  10.0  23.4  0.0 
1920 12.49  10.92  0.00D -33.83  9.07  -0.04  -13.58  22.79  5.91  126.3  0.2  57.4  19.9  751.7  0.0  0.0  10.0  23.4  0.0 
1930 16.51  14.25  0.00D -33.76  7.63  0.02  -12.88  20.18  4.37  117.1  0.2  57.9  19.9  751.9  0.0  0.0  10.0  23.1  0.0 
1940 16.81  14.65  0.00D -33.80  7.64  0.02  -12.85  20.57  4.74  115.1  0.2  57.9  19.9  751.9  0.0  0.0  10.0  23.3  0.0 
1950 16.85  14.86  0.00D -34.21  7.63  0.03  -12.74  21.59  5.72  113.6  0.2  57.7  19.9  752.0  0.0  0.0  10.0  23.3  0.0 
2000 15.31  13.49  0.00D -34.13  7.17  0.03  -12.51  21.98  6.28  112.9  0.2  57.7  19.9  752.1  0.0  0.0  10.0  23.3  0.0 
2010 12.68  10.75  0.00D -34.23  6.76  0.06  -12.07  23.58  8.09  134.7  0.2  57.7  19.9  752.1  0.0  0.0  10.0  23.4  0.0 
2020 14.73  11.39  0.00D -34.22  6.65  0.14  -8.66  25.85  13.44  126.3  0.2  57.7  19.9  752.2  0.0  0.0  10.0  23.3  0.0 
2030 16.50  11.98  0.00D -33.97  6.07  0.25  -1.21  30.02  24.46  113.3  0.2  57.8  19.8  752.3  0.0  0.0  10.0  23.3  0.0 
2040 15.47  11.66  0.00D -33.95  6.88  0.23  -3.47  29.49  21.73  113.4  0.2  57.6  19.9  752.4  0.0  0.0  10.0  23.2  0.0 
2050 13.21  10.60  0.00D -34.00  9.47  0.15  -9.87  27.27  13.44  118.0  0.2  57.1  19.8  752.6  0.0  0.0  10.0  23.3  0.0 
2100 14.50  10.92  0.00D -33.93  8.93  0.21  -2.35  25.10  19.11  120.4  0.2  57.3  19.8  752.6  0.0  0.0  10.0  23.3  0.0 
2110 16.70  11.45  0.00D -33.88  6.94  0.37  25.44  15.64  38.80  126.4  0.2  57.8  19.8  752.8  0.0  0.0  10.0  23.2  0.0 
2120 15.87  11.23  0.00D -34.21  6.42  0.35  27.82  14.04  39.81  124.9  0.2  57.9  19.8  752.8  0.0  0.0  10.0  23.4  0.0 
2130 14.49  10.88  0.00D -34.76  5.26  0.31  27.61  12.81  38.55  119.9  0.2  58.0  19.8  752.9  0.0  0.0  10.0  23.5  0.0 
2140 15.84  11.63  0.00D -34.63  5.56  0.36  33.58  11.20  43.15  125.0  0.2  58.0  19.8  752.9  0.0  0.0  10.0  23.4  0.0 
2150 18.84  14.52  0.00D -34.34  6.41  0.43  51.65  4.21  55.25  132.9  0.2  57.7  19.7  752.9  0.0  0.0  10.0  23.3  0.0 
2200 21.63  19.15  0.00D -34.73  6.78  0.33  27.00  10.96  36.37  146.8  0.2  57.2  19.7  752.9  0.0  0.0  10.0  23.0  0.0 
2210 20.96  18.55  0.00D -34.70  6.67  0.30  20.72  13.24  32.04  140.1  0.2  57.1  19.7  752.8  0.0  0.0  10.0  23.1  0.0 
2220 16.55  14.44  0.00D -34.57  6.69  0.19  3.02  19.52  19.71  136.6  0.2  56.9  19.7  752.7  0.0  0.0  10.0  23.4  0.0 
2230 14.88  12.80  0.00D -34.58  7.15  0.14  -0.82  19.66  15.98  137.7  0.2  56.8  19.6  752.7  0.0  0.0  10.0  23.3  0.0 
2240 11.11  9.20  0.00D -34.76  8.37  0.03  -10.11  18.97  6.10  131.5  0.2  56.6  19.6  752.6  0.0  0.0  10.0  23.2  0.0 
2250 11.70  9.28  0.00D -34.72  8.10  0.02  -8.90  18.71  7.09  137.6  0.2  56.7  19.6  752.6  0.0  0.0  10.0  23.2  0.0 
2300 13.10  9.01  0.00D -34.45  6.79  0.00  -3.53  17.63  11.54  144.2  0.2  56.8  19.6  752.5  0.0  0.0  10.0  23.1  0.0 
2310 13.11  8.81  0.00D -34.37  5.98  0.00  -3.15  17.28  11.62  196.1  0.2  56.6  19.5  752.5  0.0  0.0  10.0  23.3  0.0 
2320 14.93  10.79  0.00D -34.41  6.52  0.01  -4.45  17.54  10.54  178.7  0.2  56.5  19.5  752.4  0.0  0.0  10.0  23.2  0.0 
2330 18.50  14.65  0.00D -35.00  7.31  0.05  -7.48  18.81  8.61  144.0  0.2  56.3  19.5  752.4  0.0  0.0  10.0  23.2  0.0 
2340 20.50  15.10  0.00D -35.09  7.02  0.12  14.78  11.94  24.99  145.3  0.2  56.3  19.5  752.3  0.0  0.0  10.0  23.1  0.0 
2350 22.05  15.07  0.00D -35.00  5.96  0.25  71.11  -6.73  65.36  167.9  0.2  56.0  19.5  752.3  0.0  0.0  10.0  23.1  0.0 
