'Nombre: CHEMILABS; Código: 12345678; Fecha: 16/12/2019 00:00:00; Canales: 18
#HHMM;1,PM10,µg/m³;2,PM2.5,µg/m³;4,SO2,ppb;5,O3,ppb;6,CO,ppm;7,NO,ppb;8,NO2,ppb;9,NOX,ppb;10,DV,grados;11,VV,m/s;12,HR,% H.R.;13,TEMP,°C;14,PB,mb;15,RS,W/m²;16,RAIN,mm;17,Humedad Int,% H.R.;18,Temperatura Int,°C;20,Estado Puerta,No definida;
0000 7.67  6.80  -100.08  8.91  -0.26  -12.00  20.79  5.77  119.5  0.2  56.4  20.0  753.1  0.0  0.0  10.0  23.3  0.0 
0010 7.00  6.25  -100.07  10.04  -0.29  -15.14  18.79  0.93  121.0  0.2  56.3  20.0  753.0  0.0  0.0  10.0  23.3  0.0 
0020 6.24  5.63  -99.91  10.91  -0.34  -18.65  16.36  -4.65  122.2  0.3  56.3  19.9  752.8  0.0  0.0  10.0  23.1  0.0 
0030 6.69  5.76  -99.72  10.33  -0.34  -18.30  16.60  -4.10  126.9  0.3  56.3  19.9  752.8  0.0  0.0  10.0  23.2  0.0 
0040 11.32  7.30  -99.80  6.89  -0.26  10.23  11.97  20.46  131.0  0.2  56.4  19.9  752.7  0.0  0.0  10.0  23.3  0.0 
0050 12.15  7.95  -99.98  4.97  -0.20  30.84  7.50  37.25  132.3  0.2  56.5  19.9  752.6  0.0  0.0  10.0  23.3  0.0 
0100 12.74  8.35  -100.32  3.05  -0.16  48.31  4.39  52.06  142.0  0.2  56.6  19.8  752.4  0.0  0.0  10.0  23.6  0.0 
0110 12.88  8.50  -100.20  3.20  -0.16  50.93  3.52  53.93  127.4  0.2  56.5  19.8  752.4  0.0  0.0  10.0  23.5  0.0 
0120 13.14  8.83  -99.84  3.46  -0.15  59.11  0.42  59.48  111.9  0.3  56.5  19.8  752.4  0.0  0.0  10.0  23.5  0.0 
0130 13.20  9.04  -100.12  3.54  -0.15  59.69  -0.10  59.61  124.0  0.2  56.5  19.8  752.3  0.0  0.0  10.0  23.4  0.0 
