'Nombre: CHEMILABS; Código: 12345678; Fecha: 18/12/2019 00:00:00; Canales: 18
#HHMM;1,PM10,µg/m³;2,PM2.5,µg/m³;4,SO2,ppb;5,O3,ppb;6,CO,ppm;7,NO,ppb;8,NO2,ppb;9,NOX,ppb;10,DV,grados;11,VV,m/s;12,HR,% H.R.;13,TEMP,°C;14,PB,mb;15,RS,W/m²;16,RAIN,mm;17,Humedad Int,% H.R.;18,Temperatura Int,°C;20,Estado Puerta,No definida;
0000 20.41  10.72  -115.93  2.80  -0.36  -4.27  21.11  13.78  109.0  0.2  53.5  19.8  751.1  0.0  0.0  10.0  23.3  0.0 
0010 21.07  11.18  -115.95  1.86  -0.34  8.19  18.78  24.25  121.9  0.2  54.1  19.7  751.1  0.0  0.0  10.0  23.5  0.0 
0020 17.91  10.13  -115.99  3.20  -0.39  1.35  18.06  16.80  119.4  0.2  53.5  19.7  751.0  0.0  0.0  10.0  23.4  0.0 
0030 11.28  7.92  -116.03  5.63  -0.48  -14.06  17.40  0.82  158.7  0.2  52.4  19.7  751.0  0.0  0.0  10.0  23.3  0.0 
0040 11.43  7.81  -116.04  5.89  -0.48  -15.51  17.81  -0.28  155.2  0.2  52.4  19.7  751.0  0.0  0.0  10.0  23.3  0.0 
0050 13.63  8.46  -115.70  4.31  -0.44  -1.81  18.77  14.23  164.4  0.2  52.6  19.7  751.0  0.0  0.0  10.0  23.2  0.0 
0100 14.68  8.83  -115.83  3.27  -0.41  7.01  17.17  21.68  156.2  0.2  52.8  19.6  751.0  0.0  0.0  10.0  23.3  0.0 
0110 15.65  9.11  -116.21  1.21  -0.37  27.19  14.12  39.27  144.2  0.2  53.3  19.6  750.9  0.0  0.0  10.0  23.3  0.0 
0120 15.11  8.84  -116.11  1.88  -0.39  23.96  16.01  37.64  128.2  0.2  53.3  19.6  750.8  0.0  0.0  10.0  23.2  0.0 
0130 15.46  9.42  -115.99  4.33  -0.40  18.49  18.31  34.15  110.9  0.2  53.3  19.6  750.7  0.0  0.0  10.0  23.5  0.0 
0140 15.84  9.99  -115.99  4.45  -0.40  17.19  18.96  33.39  109.7  0.2  53.1  19.6  750.6  0.0  0.0  10.0  23.3  0.0 
0150 17.36  11.03  -115.90  6.99  -0.42  13.36  20.34  30.75  107.4  0.2  52.6  19.7  750.4  0.0  0.0  10.0  23.3  0.0 
0200 17.70  10.70  -116.05  8.27  -0.43  12.68  20.70  30.38  109.9  0.2  52.4  19.8  750.3  0.0  0.0  10.0  23.3  0.0 
0210 16.20  9.37  -116.67  10.25  -0.49  14.32  20.49  31.84  115.7  0.2  51.6  19.8  750.1  0.0  0.0  10.0  23.2  0.0 
0220 14.19  8.91  -116.96  9.41  -0.51  13.96  19.35  30.51  108.4  0.2  51.1  19.9  750.0  0.0  0.0  10.0  23.5  0.0 
0230 13.62  8.58  -116.87  9.16  -0.52  8.50  20.05  25.65  107.4  0.2  51.0  19.9  750.0  0.0  0.0  10.0  23.3  0.0 
0240 11.53  7.50  -116.60  9.68  -0.55  -6.61  21.27  11.58  130.2  0.2  50.7  19.9  750.0  0.0  0.0  10.0  23.3  0.0 
0250 11.16  7.40  -116.58  9.55  -0.54  -9.54  20.59  8.07  148.3  0.2  50.6  19.9  750.0  0.0  0.0  10.0  23.4  0.0 
0300 11.34  7.16  -116.87  9.61  -0.53  -16.80  19.06  -0.50  153.0  0.2  50.1  19.9  750.1  0.0  0.0  10.0  23.3  0.0 
0310 12.36  7.84  -116.83  10.26  -0.53  -15.47  20.70  2.23  137.0  0.2  50.1  19.9  750.1  0.0  0.0  10.0  23.3  0.0 
0320 12.96  8.34  -116.69  12.73  -0.55  -14.38  22.85  5.15  166.5  0.2  49.7  19.8  750.0  0.0  0.0  10.0  23.5  0.0 
0330 15.61  12.37  -116.88  12.69  -0.49  -16.86  21.50  1.52  121.8  0.2  48.5  19.8  749.9  0.0  0.0  10.0  23.5  0.0 
0340 18.01  14.77  -116.83  12.75  -0.45  -17.35  20.95  0.55  141.2  0.2  48.5  19.8  749.9  0.0  0.0  10.0  23.5  0.0 
0350 20.51  16.68  -116.74  12.36  -0.36  -17.58  19.72  -0.72  155.7  0.2  48.1  19.8  749.9  0.0  0.0  10.0  23.4  0.0 
0400 20.18  15.25  -116.85  11.65  -0.37  -2.22  17.20  12.49  160.7  0.2  48.1  19.7  750.0  0.0  0.0  10.0  23.5  0.0 
0410 17.86  11.98  -116.93  10.07  -0.40  42.59  6.78  48.39  167.8  0.2  48.2  19.7  750.0  0.0  0.0  10.0  23.6  0.0 
0420 18.12  11.82  -117.01  9.47  -0.41  49.96  4.05  53.43  157.7  0.2  48.2  19.7  750.0  0.0  0.0  10.0  23.5  0.0 
0430 19.36  11.99  -116.95  9.74  -0.42  73.66  -5.43  69.02  147.1  0.2  48.4  19.6  750.0  0.0  0.0  10.0  23.5  0.0 
0440 18.47  11.50  -116.91  8.85  -0.41  77.28  -6.71  71.54  146.7  0.2  48.5  19.6  750.0  0.0  0.0  10.0  23.4  0.0 
0450 15.40  9.70  -117.08  7.53  -0.43  62.28  -1.37  61.11  154.6  0.2  48.4  19.6  750.1  0.0  0.0  10.0  23.4  0.0 
0500 17.28  10.25  -117.31  7.60  -0.43  49.98  3.31  52.82  157.3  0.2  48.3  19.6  750.1  0.0  0.0  10.0  23.5  0.0 
0510 35.24  14.54  -117.54  6.84  -0.41  59.00  0.39  59.34  168.1  0.2  48.1  19.5  750.1  0.0  0.0  10.0  23.3  0.0 
0520 36.20  15.00  -117.22  7.57  -0.41  54.24  1.65  55.65  174.6  0.2  48.2  19.5  750.1  0.0  0.0  10.0  23.4  0.0 
0530 30.94  14.73  -116.92  7.81  -0.42  34.25  8.34  41.39  189.6  0.2  48.4  19.5  750.1  0.0  0.0  10.0  23.4  0.0 
0540 26.53  13.57  -117.02  7.58  -0.42  28.12  10.67  37.25  175.7  0.2  48.2  19.5  750.2  0.0  0.0  10.0  23.5  0.0 
0550 15.63  9.38  -117.75  8.71  -0.41  6.70  17.76  21.89  199.1  0.2  48.0  19.4  750.3  0.0  0.0  10.0  23.5  0.0 
0600 13.28  7.60  -118.17  9.51  -0.41  -4.31  20.49  13.22  186.1  0.2  47.9  19.4  750.4  0.0  0.0  10.0  23.3  0.0 
0610 13.98  7.41  -118.07  10.21  -0.42  -5.48  20.50  12.05  198.6  0.2  48.1  19.4  750.4  0.0  0.0  10.0  23.5  0.0 
0620 20.02  9.63  -117.76  10.38  -0.42  -11.02  20.48  6.48  243.5  0.2  48.7  19.3  750.6  0.0  0.0  10.0  23.4  0.0 
0630 26.25  12.68  -117.92  8.58  -0.23  37.96  9.40  45.99  234.9  0.2  48.7  19.3  750.6  0.0  0.0  10.0  23.5  0.0 
0640 45.40  19.66  -117.62  3.54  0.40  186.46  -21.35  168.20  247.7  0.2  48.9  19.0  750.9  0.0  0.0  10.0  23.5  0.0 
0650 108.71  29.22  -116.90  2.01  0.72  232.86  -14.05  220.83  264.8  0.2  49.1  18.9  751.0  0.0  0.0  10.0  23.3  0.0 
0700 121.56  31.92  -116.97  1.95  0.88  242.58  -9.39  234.55  254.4  0.2  49.2  18.9  751.0  0.0  0.0  10.0  23.4  0.0 
0710 103.40  29.15  -117.09  1.46  0.97  241.91  -8.29  234.82  244.7  0.2  49.5  18.9  751.0  0.0  0.0  10.0  23.4  0.0 
0720 90.35  26.66  -117.04  1.42  0.83  242.11  -8.91  234.49  249.4  0.2  49.8  19.0  751.1  0.0  0.0  10.0  23.4  0.0 
0730 71.96  24.95  -116.93  1.31  0.69  242.94  -10.55  233.93  203.9  0.2  50.5  19.1  751.5  0.0  0.0  10.0  23.5  0.0 
0740 70.53  25.81  -116.73  1.26  1.20  231.07  -14.63  218.56  168.2  0.2  50.8  19.2  751.7  0.0  0.0  10.0  23.2  0.0 
0750 66.48  24.97  -116.75  1.22  1.16  224.72  -17.89  209.43  192.5  0.2  50.8  19.3  751.8  0.0  0.0  10.0  23.4  0.0 
0800 58.86  23.32  -116.99  1.19  0.92  217.04  -22.03  198.21  202.6  0.2  50.9  19.3  751.9  0.0  0.0  10.0  23.6  0.0 
0810 56.13  22.51  -116.98  1.18  0.82  213.43  -21.58  194.98  230.2  0.2  50.9  19.4  751.9  0.0  0.0  10.0  23.5  0.0 
0820 48.27  18.53  -117.33  1.11  0.45  172.56  -18.11  157.07  229.9  0.2  50.9  19.5  752.0  0.0  0.0  10.0  23.6  0.0 
0830 48.60  17.67  -117.79  1.26  0.31  138.06  -10.25  129.29  204.6  0.2  50.7  19.5  752.0  0.0  0.0  10.0  23.5  0.0 
0840 62.96  18.74  -118.53  2.54  0.09  33.28  16.18  47.11  149.3  0.2  50.0  19.7  752.1  0.0  0.0  10.0  23.4  0.0 
0850 53.63  14.91  -118.53  2.44  0.08  15.30  23.09  35.03  121.0  0.2  50.0  19.9  752.1  0.0  0.0  10.0  23.2  0.0 
0900 46.74  13.48  -118.59  2.43  0.06  15.36  23.71  35.63  120.8  0.2  49.8  19.9  752.2  0.0  0.0  10.0  23.3  0.0 
0910 33.31  10.09  -118.94  2.84  0.01  9.74  26.78  32.63  117.5  0.2  49.3  20.0  752.3  0.0  0.0  10.0  23.6  0.0 
0920 36.80  10.16  -118.95  3.42  0.03  10.31  27.32  33.67  118.0  0.2  49.2  20.1  752.3  0.0  0.0  10.0  23.5  0.0 
0930 42.38  9.96  -118.98  3.64  0.18  21.13  27.65  44.78  118.7  0.2  49.0  20.3  752.4  0.0  0.0  10.0  23.6  0.0 
0940 39.74  9.60  -118.97  3.74  0.13  13.80  28.64  38.29  127.6  0.2  48.7  20.3  752.4  0.0  0.0  10.0  23.5  0.0 
0950 116.74  21.83  -118.86  4.65  -0.06  37.23  25.19  58.77  137.8  0.2  47.6  20.5  752.3  0.0  0.0  10.0  23.4  0.0 
1000 138.38  24.02  -118.61  7.40  -0.22  -1.82  23.91  18.62  114.6  0.2  47.5  20.5  752.2  0.0  0.0  10.0  23.3  0.0 
1010 105.39  19.07  -118.54  8.46  -0.26  -5.80  23.34  14.16  130.0  0.2  47.4  20.5  752.2  0.0  0.0  10.0  23.5  0.0 
1020 39.49  9.49  -118.87  11.50  -0.33  -15.96  21.59  2.50  141.2  0.2  47.0  20.6  752.0  0.0  0.0  10.0  23.6  0.0 
1030 40.03  9.26  -119.15  9.99  -0.20  2.42  32.44  30.16  156.4  0.2  47.3  20.7  752.0  0.0  0.0  10.0  23.6  0.0 
1040 42.44  11.28  -119.58  8.24  -0.17  8.43  36.70  39.81  165.8  0.2  47.9  20.9  751.8  0.0  0.0  10.0  23.6  0.0 
1050 26.35  9.69  -119.66  12.69  -0.38  -15.15  19.95  1.92  148.9  0.2  47.7  20.9  751.7  0.0  0.0  10.0  23.3  0.0 
1100 35.21  10.94  -119.83  12.81  -0.21  -15.87  20.09  1.32  150.2  0.2  48.0  20.9  751.6  0.0  0.0  10.0  23.5  0.0 
1110 44.72  11.66  -120.39  12.57  -0.03  -17.70  21.68  0.84  155.5  0.2  48.2  20.9  751.5  0.0  0.0  10.0  23.6  0.0 
1120 58.80  14.30  -120.02  13.77  -0.15  -18.36  20.08  -1.19  144.9  0.2  47.3  20.9  751.4  0.0  0.0  10.0  23.7  0.0 
1130 101.97  24.71  -119.69  16.90  -0.41  -20.02  14.55  -7.58  137.0  0.2  45.9  20.9  751.2  0.0  0.0  10.0  23.7  0.0 
1140 140.47  32.13  -119.79  16.22  -0.40  -20.25  13.26  -8.91  153.8  0.2  46.5  21.0  751.0  0.0  0.0  10.0  23.6  0.0 
1150 144.07  33.27  -119.51  14.58  -0.34  -14.86  14.59  -2.39  152.1  0.2  46.6  21.0  751.0  0.0  0.0  10.0  23.6  0.0 
