'Nombre: CHEMILABS; Código: 12345678; Fecha: 07/12/2019 00:00:00; Canales: 19
#HHMM;1,PM10,µg/m³;2,PM2.5,µg/m³;3,TSP,µg/m³;4,SO2,ppb;5,O3,ppb;6,CO,ppm;7,NO,ppb;8,NO2,ppb;9,NOX,ppb;10,DV,grados;11,VV,m/s;12,HR,% H.R.;13,TEMP,°C;14,PB,mb;15,RS,W/m²;18,RAIN,mm;16,Humedad Int,% H.R.;17,Temperatura Int,°C;19,Estado Puerta,No definida;
0000 23.22  16.17  0.00D -14.84  5.67  0.24  36.70  13.62  48.34  144.4  0.2  52.2  20.9  753.3  0.0  0.0  10.0  23.1  0.0 
0010 21.63  15.16  0.00D -14.93  5.91  0.20  29.41  15.10  42.32  143.0  0.2  52.0  20.9  753.3  0.0  0.0  10.0  23.3  0.0 
0020 19.80  13.11  0.00D -15.33  7.34  0.11  8.34  19.34  24.88  168.3  0.2  51.4  20.8  753.5  0.0  0.0  10.0  23.6  0.0 
0030 25.91  15.04  0.00D -15.53  7.35  0.17  25.15  14.60  37.63  205.8  0.2  51.3  20.8  753.6  0.0  0.0  10.0  23.5  0.0 
0040 26.29  15.81  0.00D -15.37  7.67  0.19  34.42  12.43  45.04  167.1  0.2  51.5  20.8  753.5  0.0  0.0  10.0  23.4  0.0 
0050 28.26  17.37  0.00D -15.52  8.71  0.22  42.21  11.60  52.13  125.4  0.2  51.9  20.7  753.5  0.0  0.0  10.0  23.1  0.0 
0100 27.32  16.80  0.00D -15.47  8.37  0.20  39.68  12.37  50.25  129.3  0.2  51.8  20.7  753.4  0.0  0.0  10.0  23.3  0.0 
0110 21.94  14.27  0.00D -15.53  8.25  0.09  22.62  15.29  35.69  129.8  0.2  51.2  20.7  753.2  0.0  0.0  10.0  23.5  0.0 
0120 19.81  13.41  0.00D -15.39  8.53  0.04  14.05  16.20  27.90  136.6  0.2  51.0  20.7  753.1  0.0  0.0  10.0  23.5  0.0 
0130 15.31  10.83  0.00D -15.28  10.58  -0.09  -7.34  17.84  7.91  140.0  0.2  50.0  20.7  752.9  0.0  0.0  10.0  23.4  0.0 
0140 14.34  10.05  0.00D -15.41  12.00  -0.11  -10.91  16.78  3.44  134.8  0.2  49.5  20.7  752.9  0.0  0.0  10.0  23.0  0.0 
0150 13.84  10.01  0.00D -15.58  11.77  -0.11  -11.12  16.13  2.67  127.9  0.2  49.4  20.7  752.9  0.0  0.0  10.0  23.2  0.0 
0200 12.64  9.98  0.00D -15.94  11.48  -0.15  -11.86  13.83  -0.03  112.6  0.2  49.1  20.6  752.7  0.0  0.0  10.0  23.4  0.0 
0210 12.05  9.76  0.00D -15.74  11.38  -0.16  -11.95  13.15  -0.71  119.0  0.2  49.1  20.6  752.6  0.0  0.0  10.0  23.4  0.0 
0220 11.30  9.53  0.00D -15.62  10.62  -0.19  -12.06  11.68  -2.09  120.5  0.2  48.7  20.6  752.4  0.0  0.0  10.0  23.4  0.0 
0230 11.68  9.77  0.00D -15.89  10.56  -0.19  -12.05  11.61  -2.12  118.3  0.2  48.6  20.6  752.4  0.0  0.0  10.0  23.4  0.0 
0240 13.73  10.74  0.00D -16.54  10.09  -0.20  -11.87  11.70  -1.86  111.3  0.2  48.4  20.6  752.3  0.0  0.0  10.0  23.4  0.0 
0250 13.83  10.83  0.00D -16.43  10.44  -0.20  -11.68  11.88  -1.51  116.1  0.2  48.4  20.5  752.3  0.0  0.0  10.0  23.3  0.0 
0300 18.74  12.57  0.00D -16.59  8.00  -0.05  17.03  11.08  26.50  120.4  0.2  48.6  20.4  752.5  0.0  0.0  10.0  23.2  0.0 
0310 23.40  14.11  0.00D -17.12  5.23  0.09  49.90  5.08  54.24  123.3  0.2  48.9  20.4  752.7  0.0  0.0  10.0  23.2  0.0 
0320 22.58  14.14  0.00D -17.05  5.22  0.09  52.49  3.87  55.80  118.4  0.2  49.0  20.4  752.6  0.0  0.0  10.0  23.3  0.0 
0330 20.26  13.71  0.00D -16.89  5.20  0.08  54.48  2.64  56.74  114.9  0.2  49.2  20.3  752.6  0.0  0.0  10.0  23.4  0.0 
0340 26.38  16.33  0.00D -16.88  4.70  0.22  105.05  -12.38  94.46  111.6  0.2  49.3  20.3  752.5  0.0  0.0  10.0  23.3  0.0 
0350 32.18  19.09  0.00D -17.16  4.14  0.38  176.13  -34.44  146.68  118.3  0.2  49.3  20.2  752.4  0.0  0.0  10.0  23.6  0.0 
0400 27.46  17.13  0.00D -17.32  4.38  0.29  146.24  -26.00  124.01  115.8  0.2  49.2  20.2  752.4  0.0  0.0  10.0  23.5  0.0 
0410 16.05  12.05  0.00D -17.57  5.20  0.03  60.58  -1.52  59.27  117.4  0.2  48.9  20.2  752.4  0.0  0.0  10.0  23.4  0.0 
0420 21.08  14.26  0.00D -17.63  4.95  0.12  94.15  -11.92  83.96  117.9  0.2  48.8  20.2  752.4  0.0  0.0  10.0  23.5  0.0 
0430 26.35  16.44  0.00D -17.48  4.55  0.25  150.84  -29.24  125.84  113.0  0.2  48.7  20.1  752.3  0.0  0.0  10.0  23.5  0.0 
0440 28.20  15.92  0.00D -17.47  4.46  0.19  132.44  -24.12  111.82  123.2  0.2  48.6  20.1  752.3  0.0  0.0  10.0  23.5  0.0 
0450 26.99  13.65  0.00D -17.58  4.54  0.01  69.29  -4.58  65.38  136.3  0.2  48.3  20.1  752.3  0.0  0.0  10.0  23.3  0.0 
0500 28.13  14.08  0.00D -17.62  4.63  0.03  70.23  -4.33  66.52  129.8  0.2  48.3  20.1  752.4  0.0  0.0  10.0  23.4  0.0 
0510 31.40  16.57  0.00D -17.71  4.47  0.17  103.72  -14.13  91.64  128.7  0.2  48.3  20.0  752.6  0.0  0.0  10.0  23.3  0.0 
0520 30.52  16.97  0.00D -17.94  4.72  0.23  118.46  -19.29  101.97  136.0  0.2  48.4  20.0  752.6  0.0  0.0  10.0  23.5  0.0 
0530 32.57  18.18  0.00D -18.09  5.21  0.34  156.96  -33.17  128.60  175.3  0.2  48.3  19.9  752.8  0.0  0.0  10.0  23.5  0.0 
0540 35.28  18.94  0.00D -18.03  4.34  0.38  169.80  -37.17  138.02  178.2  0.2  48.4  19.9  752.9  0.0  0.0  10.0  23.4  0.0 
0550 39.18  20.61  0.00D -17.90  2.76  0.48  195.62  -43.84  158.15  158.1  0.2  48.7  19.7  753.0  0.0  0.0  10.0  23.4  0.0 
0600 42.05  24.10  0.00D -17.77  3.19  0.90  218.69  -21.09  200.67  158.8  0.2  48.6  19.7  753.2  0.0  0.0  10.0  23.4  0.0 
0610 42.82  26.44  0.00D -17.71  5.30  1.82  246.83  34.53  276.35  259.8  0.2  48.1  19.8  753.5  0.0  0.0  10.0  23.6  0.0 
0620 46.74  26.57  0.00D -17.54  6.44  2.07  250.52  50.72  293.89  251.6  0.2  48.1  19.8  753.5  0.0  0.0  10.0  23.5  0.0 
0630 62.67  26.99  0.00D -17.53  6.52  2.08  243.72  46.87  283.80  181.5  0.2  47.8  19.8  753.6  0.0  0.0  10.0  23.3  0.0 
0640 62.52  26.10  0.00D -17.59  4.92  1.74  233.10  21.93  251.86  188.5  0.2  47.7  19.8  753.7  0.0  0.0  10.0  23.4  0.0 
0650 57.84  22.75  0.00D -17.92  1.70  0.85  188.36  -30.56  162.24  198.4  0.2  47.6  19.8  753.8  0.0  0.0  10.0  23.3  0.0 
0700 55.87  22.19  0.00D -17.99  1.64  0.74  167.73  -27.11  144.55  188.3  0.2  47.6  19.8  753.9  0.0  0.0  10.0  23.4  0.0 
0710 51.68  21.68  0.00D -18.49  1.55  0.55  122.41  -18.18  106.88  169.1  0.2  47.9  19.8  754.1  0.0  0.0  10.0  23.5  0.0 
0720 84.87  29.04  0.00D -18.41  1.48  1.05  185.29  -14.71  172.71  161.5  0.2  48.4  19.8  754.3  0.0  0.0  10.0  23.4  0.0 
0730 145.14  41.23  0.00D -17.79  1.33  1.69  265.06  -4.91  260.86  163.3  0.2  49.1  19.8  754.4  0.0  0.0  10.0  23.6  0.0 
0740 135.29  41.31  0.00D -17.93  1.57  1.66  261.38  -6.76  255.60  149.9  0.2  49.2  19.8  754.4  0.0  0.0  10.0  23.4  0.0 
0750 130.82  59.72  0.00D -18.32  1.88  1.54  242.80  -14.83  230.12  128.1  0.2  49.5  19.8  754.4  0.0  0.0  10.0  23.2  0.0 
0800 167.71  67.20  0.00D -18.64  1.77  1.30  217.23  -27.20  193.97  137.8  0.2  49.8  19.8  754.4  0.0  0.0  10.0  23.4  0.0 
0810 222.43  120.19  0.00D -18.35  1.98  1.09  203.73  -31.40  176.89  137.5  0.2  50.2  19.8  754.5  0.0  0.0  10.0  23.6  0.0 
0820 175.12  95.24  0.00D -18.66  3.61  1.01  186.19  -28.41  161.91  180.5  0.2  50.4  19.9  754.5  0.0  0.0  10.0  23.5  0.0 
0830 77.29  37.86  0.00D -19.29  5.48  0.73  125.77  -13.01  114.64  247.6  0.2  51.1  19.8  754.6  0.0  0.0  10.0  23.3  0.0 
0840 93.19  47.90  0.00D -19.23  5.05  0.75  129.94  -13.56  118.34  236.2  0.2  51.3  19.8  754.6  0.0  0.0  10.0  23.4  0.0 
0850 97.17  50.83  0.00D -19.44  3.40  0.72  123.52  -10.40  114.63  198.1  0.2  51.8  19.7  754.7  0.0  0.0  10.0  23.3  0.0 
0900 181.83  75.45  0.00D -19.48  3.00  0.66  98.18  -0.76  97.53  188.4  0.2  51.4  19.7  754.6  0.0  0.0  10.0  23.3  0.0 
0910 163.95  93.27  0.00D -19.43  2.59  0.60  67.28  11.52  77.13  206.0  0.1  50.8  19.7  754.7  0.0  0.0  10.0  23.4  0.0 
0920 131.63  71.86  0.00D -19.41  2.31  0.59  58.14  15.03  70.99  190.8  0.2  50.0  19.7  754.7  0.0  0.0  10.0  23.3  0.0 
0930 63.67  26.17  0.00D -19.31  2.18  0.53  34.34  23.98  54.84  154.7  0.2  48.6  19.7  754.6  0.0  0.0  10.0  23.4  0.0 
0940 59.55  23.63  0.00D -18.69  2.05  0.52  32.56  25.07  54.00  148.6  0.2  48.4  19.7  754.6  0.0  0.0  10.0  23.3  0.0 
0950 70.14  18.50  0.00D -17.78  2.28  0.43  25.83  27.88  49.67  149.6  0.2  47.6  19.8  754.5  0.0  0.0  10.0  23.3  0.0 
1000 48.10  15.04  0.00D -18.44  5.01  0.32  13.80  25.15  35.31  162.6  0.2  46.3  19.7  754.5  0.0  0.0  10.0  23.3  0.0 
1010 18.36  9.47  0.00D -19.39  10.03  0.12  -5.08  20.72  12.63  164.3  0.2  44.4  19.7  754.3  0.0  0.0  10.0  23.1  0.0 
1020 19.08  9.53  0.00D -19.68  10.32  0.10  -6.33  20.44  11.14  157.1  0.2  44.2  19.7  754.3  0.0  0.0  10.0  23.3  0.0 
1030 30.64  11.21  0.00D -20.36  11.07  0.06  -8.81  20.69  8.88  163.5  0.2  43.9  19.8  754.1  0.0  0.0  10.0  23.3  0.0 
1040 26.14  10.48  0.00D -20.64  10.89  0.07  -8.48  22.38  10.66  140.7  0.2  44.1  19.9  754.0  0.0  0.0  10.0  23.3  0.0 
1050 24.79  9.33  0.00D -21.07  10.02  0.09  -8.53  25.41  13.20  140.1  0.2  44.3  20.1  753.9  0.0  0.0  10.0  23.3  0.0 
1100 24.77  9.67  0.00D -21.09  9.84  0.13  -7.23  27.04  15.90  131.8  0.2  44.2  20.1  753.8  0.0  0.0  10.0  23.3  0.0 
1110 24.56  10.42  0.00D -21.28  10.85  0.14  -5.83  29.58  19.45  112.6  0.2  44.0  20.1  753.6  0.0  0.0  10.0  23.4  0.0 
1120 24.39  10.52  0.00D -21.12  12.66  0.12  -6.87  27.65  16.77  116.4  0.2  44.0  20.2  753.5  0.0  0.0  10.0  23.3  0.0 
1130 39.18  11.96  0.00D -20.93  16.37  0.04  -9.93  22.94  9.69  125.4  0.2  44.1  20.4  753.2  0.0  0.0  10.0  23.5  0.0 
1140 36.79  11.72  0.00D -21.04  16.85  0.01  -10.22  22.10  8.68  145.0  0.2  43.4  20.5  753.2  0.0  0.0  10.0  23.4  0.0 
1150 27.31  10.35  0.00D -21.29  18.07  -0.03  -10.33  20.32  7.03  172.7  0.2  41.3  20.8  752.9  0.0  0.0  10.0  23.5  0.0 
1200 24.79  10.02  0.00D -21.49  18.36  -0.02  -9.25  21.50  9.13  168.8  0.2  40.8  20.9  752.9  0.0  0.0  10.0  23.4  0.0 
1210 20.73  8.93  0.00D -21.68  16.77  0.01  -1.74  24.16  18.91  144.7  0.2  39.2  21.0  752.6  0.0  0.0  10.0  23.4  0.0 
1220 24.45  9.59  0.00D -21.91  13.37  1.75  -0.60  32.21  26.93  141.2  0.2  38.8  21.0  752.5  0.0  0.0  10.0  23.5  0.0 
1230 27.27  10.17  0.00D -21.85  7.76  3.74  -3.05  47.31  37.40  156.6  0.2  39.1  21.1  752.4  0.0  0.0  10.0  23.5  0.0 
1240 25.04  9.88  0.00D -21.87  8.54  2.99  -5.22  44.01  32.41  142.8  0.2  39.4  21.1  752.3  0.0  0.0  10.0  23.6  0.0 
1250 19.84  9.26  0.00D -21.99  10.20  1.12  -8.44  36.21  22.53  142.8  0.2  39.6  21.1  752.1  0.0  0.0  10.0  23.5  0.0 
1300 18.97  8.89  0.00D -21.86  10.30  0.86  -8.17  35.25  21.96  142.6  0.2  39.4  21.2  752.1  0.0  0.0  10.0  23.6  0.0 
1310 15.51  7.51  0.00D -21.92  13.59  0.17  -9.15  29.42  15.99  178.3  0.2  38.3  21.3  751.9  0.0  0.0  10.0  23.5  0.0 
1320 14.77  7.44  0.00D -22.14  15.11  0.09  -10.15  26.43  12.44  156.4  0.2  38.3  21.4  751.8  0.0  0.0  10.0  23.6  0.0 
1330 16.05  9.78  0.00D -22.13  15.79  -0.03  -11.23  22.66  8.15  192.4  0.2  38.4  21.5  751.4  0.0  0.0  10.0  23.7  0.0 
1340 18.24  11.07  0.00D -21.74  14.68  -0.04  -10.73  25.22  10.84  173.9  0.2  38.6  21.6  751.2  0.0  0.0  10.0  23.7  0.0 
1350 17.28  10.38  0.00D -21.96  14.99  -0.08  -10.93  24.94  10.40  178.5  0.2  38.3  21.7  751.1  0.0  0.0  10.0  23.6  0.0 
1400 14.77  8.51  0.00D -22.58  16.30  -0.15  -11.51  23.81  8.85  223.4  0.2  37.6  21.8  751.0  0.0  0.0  10.0  23.5  0.0 
1410 18.91  9.09  0.00D -22.73  16.74  -0.15  -11.64  23.79  8.70  231.6  0.2  38.7  21.8  751.0  0.0  0.0  10.0  23.6  0.0 
1420 35.01  12.39  0.00D -23.16  15.91  -0.10  -10.96  27.07  12.18  204.6  0.2  42.6  21.8  750.9  0.0  0.0  10.0  23.6  0.0 
