'Nombre: CHEMILABS; Código: 12345678; Fecha: 05/12/2019 00:00:00; Canales: 19
#HHMM;1,PM10,µg/m³;2,PM2.5,µg/m³;3,TSP,µg/m³;4,SO2,ppb;5,O3,ppb;6,CO,ppm;7,NO,ppb;8,NO2,ppb;9,NOX,ppb;10,DV,grados;11,VV,m/s;12,HR,% H.R.;13,TEMP,°C;14,PB,mb;15,RS,W/m²;18,RAIN,mm;16,Humedad Int,% H.R.;17,Temperatura Int,°C;19,Estado Puerta,No definida;
0000 7.79  5.67  0.00D 0.63  14.68  -0.07  -8.77  12.68  2.07  113.9  0.2  52.5  20.6  752.8  0.0  0.0  10.0  23.5  0.0 
0010 8.79  5.98  0.00D 0.33  13.69  -0.05  -5.24  16.10  8.53  116.2  0.2  52.7  20.5  752.8  0.0  0.0  10.0  23.3  0.0 
0020 8.77  6.33  0.00D 0.27  12.99  -0.05  -5.97  16.15  7.83  113.3  0.2  52.6  20.5  752.7  0.0  0.0  10.0  23.4  0.0 
0030 8.64  7.19  0.00D 0.19  12.95  -0.08  -8.71  15.21  4.30  109.8  0.2  52.5  20.5  752.6  0.0  0.0  10.0  23.2  0.0 
0040 8.26  6.93  0.00D 0.30  13.56  -0.09  -9.33  14.24  2.85  111.4  0.2  52.5  20.5  752.6  0.0  0.0  10.0  23.3  0.0 
0050 7.00  5.87  0.00D 0.46  14.90  -0.13  -10.78  11.54  -0.91  112.6  0.2  52.2  20.5  752.4  0.0  0.0  10.0  23.4  0.0 
0100 7.04  5.72  0.00D 0.42  13.86  -0.13  -8.96  12.17  1.44  113.8  0.2  52.1  20.5  752.4  0.0  0.0  10.0  23.4  0.0 
0110 7.58  5.63  0.00D 0.34  10.82  -0.12  -3.93  15.05  8.94  118.2  0.2  51.9  20.5  752.3  0.0  0.0  10.0  23.4  0.0 
0120 8.46  6.15  0.00D 0.32  9.84  -0.11  -1.04  15.57  12.27  114.9  0.2  51.8  20.4  752.3  0.0  0.0  10.0  23.3  0.0 
0130 11.50  8.37  0.00D 0.23  8.10  -0.06  25.67  10.41  34.58  114.1  0.2  51.8  20.4  752.1  0.0  0.0  10.0  23.2  0.0 
0140 13.02  9.45  0.00D 0.37  7.61  -0.02  55.75  0.83  56.46  112.6  0.2  51.8  20.3  752.1  0.0  0.0  10.0  23.3  0.0 
0150 22.32  12.95  0.00D 0.46  6.71  0.06  139.39  -26.05  117.11  114.4  0.2  51.7  20.3  751.8  0.0  0.0  10.0  23.4  0.0 
0200 24.83  13.32  0.00D 0.92  6.58  0.08  167.65  -34.86  137.84  118.6  0.3  51.8  20.2  751.7  0.0  0.0  10.0  23.4  0.0 
0210 23.86  12.86  0.00D 0.92  6.44  0.08  168.57  -35.49  138.23  117.4  0.3  51.7  20.2  751.7  0.0  0.0  10.0  23.4  0.0 
0220 17.70  10.23  0.00D 0.28  6.33  0.02  140.58  -28.26  116.42  109.2  0.2  51.4  20.1  751.5  0.0  0.0  10.0  23.3  0.0 
0230 13.38  8.60  0.00D -0.29  6.50  -0.04  109.25  -20.24  91.95  105.6  0.2  51.2  20.1  751.5  0.0  0.0  10.0  23.5  0.0 
0240 13.83  8.60  0.00D -0.35  6.73  -0.05  103.72  -18.85  87.60  127.6  0.2  51.2  20.1  751.5  0.0  0.0  10.0  23.4  0.0 
0250 14.53  8.26  0.00D -0.15  6.94  -0.02  90.16  -15.84  76.61  138.8  0.2  51.0  20.0  751.4  0.0  0.0  10.0  23.2  0.0 
0300 13.74  7.82  0.00D -0.05  7.55  -0.02  84.37  -14.39  72.06  145.9  0.2  51.0  20.0  751.4  0.0  0.0  10.0  23.2  0.0 
0310 12.69  6.63  0.00D -0.07  7.73  -0.06  57.31  -6.01  52.17  148.4  0.2  50.7  19.9  751.3  0.0  0.0  10.0  23.2  0.0 
0320 17.46  7.01  0.00D -0.32  7.46  -0.01  38.49  1.01  39.35  141.8  0.2  50.5  19.9  751.4  0.0  0.0  10.0  23.2  0.0 
0330 19.16  6.85  0.00D 0.08  7.20  0.08  13.63  10.04  22.21  168.3  0.2  50.2  19.9  751.5  0.0  0.0  10.0  23.4  0.0 
0340 18.46  6.66  0.00D 0.61  6.99  0.09  11.15  10.77  20.36  150.4  0.2  50.1  19.9  751.5  0.0  0.0  10.0  23.3  0.0 
0350 13.84  5.72  0.00D 1.91  7.14  0.07  3.83  12.25  14.30  123.9  0.2  49.8  19.8  751.5  0.0  0.0  10.0  23.2  0.0 
0400 12.38  5.54  0.00D 2.07  6.80  0.04  5.03  11.65  14.99  135.4  0.2  49.7  19.8  751.5  0.0  0.0  10.0  23.3  0.0 
0410 15.65  7.55  0.00D 2.73  5.79  0.00  75.56  -11.79  65.47  131.0  0.2  49.3  19.8  751.6  0.0  0.0  10.0  23.4  0.0 
0420 18.42  8.90  0.00D 3.07  5.38  0.03  147.47  -33.85  118.52  116.3  0.3  49.1  19.7  751.7  0.0  0.0  10.0  23.4  0.0 
0430 17.85  8.88  0.00D 2.96  5.63  0.02  147.05  -33.79  118.15  132.4  0.3  49.2  19.7  751.7  0.0  0.0  10.0  23.3  0.0 
0440 15.62  8.55  0.00D 2.90  5.71  -0.01  140.55  -31.89  113.28  153.5  0.2  49.2  19.7  751.7  0.0  0.0  10.0  23.2  0.0 
0450 14.06  7.96  0.00D 3.04  5.97  -0.02  128.80  -28.76  104.21  154.5  0.2  49.2  19.7  751.7  0.0  0.0  10.0  23.3  0.0 
0500 10.10  6.47  0.00D 3.15  6.12  -0.06  79.46  -13.70  67.75  166.4  0.2  49.0  19.7  751.8  0.0  0.0  10.0  23.4  0.0 
0510 9.79  6.24  0.00D 2.71  5.88  -0.09  48.14  -2.18  46.27  166.7  0.2  48.8  19.7  751.9  0.0  0.0  10.0  23.3  0.0 
